4.29165820926951,4.55060919499406,3.97833351223599
3.94927833596113,4.84497407365965,4.08021806878045
4.77890168940428,6.1369698296628,1.30135124241604
5.11721100977105,5.92676099338742,2.21903810124725
4.31330607060156,5.86861547975693,0.567137232810334
5.81945162552232,4.29534855468541,0.0080489346658044
4.08701162838326,5.49867534950935,2.09659664336216
5.79210978286628,5.1219862896446,1.06382897756293
4.5119306374538,4.36323894094426,3.75086559723749
5.97448218213097,4.46734750385932,0.0437713470033338
4.17158549744175,4.04211359612173,4.19681395392487
4.49877768870755,3.9354549165612,4.10745382595616
5.90968293357023,5.29197789395272,3.42634270508282
4.0029005574097,5.2108899364892,3.92231567753525
4.76943923624275,5.90575401035297,3.82774495015394
6.02039721090451,5.0372903715106,4.06019080041445
4.37647093093383,5.6681550317529,3.15670289286257
5.85365566094735,5.10790247690858,0.379924374774245
4.30805150901809,4.3998734862612,2.4195742996773
4.02993194074307,5.18599362112674,2.57214024592883
5.16544715092441,5.97125159625142,2.69921205196904
5.7748499004033,4.87709316525897,1.80311528490271
4.35498611280827,4.08906877436604,3.84673726286768
5.30247792597177,4.12166538301587,1.76504578632186
5.42325774024782,6.04080021707615,2.46858643099503
3.93406023946321,4.27181475472433,1.30288609867277
5.23928660293861,4.15420677004263,4.98633966678652
5.79698668794241,5.63387509082954,2.76457615882335
5.99029446769103,5.0436759663097,2.49886928335204
5.92214085103444,5.20009338768577,0.226622740253134
5.39203219758003,5.77419375416437,2.19841304236795
5.00124778460511,5.83767149711445,0.810197021622214
4.50911445873197,6.04094182715748,0.103017429800011
3.94622494760003,5.08193154621232,1.01496582533885
4.40246860645986,5.60609026888707,1.83683736034747
5.90747689024141,4.499018890909,0.599566364252174
4.48200121933757,5.96087234409042,3.28624775089263
4.59843829059986,4.36589316641477,0.772268640045414
5.29654540310674,3.8893036036437,4.28927175608371
6.01323360365436,5.47938720954302,3.73277325083131
5.93520657397607,5.57685629113876,2.54486797142963
5.99315152943379,5.33561842281991,1.96309287547747
4.24417620620271,5.66558732954995,4.46023574226876
4.53217934650723,4.48632920536164,1.55434099921565
5.61860658147104,4.23747371880306,2.34644018629102
4.21447237461246,5.42016145096774,4.02200614528114
4.23093317408243,4.91359060259144,0.690654274297335
4.63480879394562,6.23415238332931,1.82151221856242
4.0616904525405,5.49245437670888,0.0951166568854807
5.07202625708721,4.12388248694605,4.26810334318837
5.50888529997737,5.56030602802465,0.413660108078286
5.69992202129631,5.8915704054026,2.45520958439557
5.88020974812177,5.19041530839249,2.72622099112548
3.88518867746001,5.44070175822342,2.5836193648569
5.98694470212838,4.82048852584134,2.36578117757022
5.70850594882688,5.89372479569747,2.73611858394272
5.52507857261741,4.00822561179748,0.905341988894963
4.43630465904185,4.32610299549473,2.08104568249922
4.16955863546268,5.031825970956,1.14887109884175
4.34101861332195,5.33145755164842,0.874338167827273
4.25233348295687,4.88108630766354,3.36202486702277
